ad_id,list_id,title,price,area,district,ward,city,property_type,rooms,date,body,price_per_m2,price_billion,area_group,price_group
168354903,125718706,"Bán đất TẢ THANH OAI THANH TRÌ, VỊ TRÍ VÀNG SINH LỜI-40m² - chỉ 2.9 tỷ",2900000000,40.0,Huyện Thanh Trì,Xã Tả Thanh Oai,Hà Nội,Đất,3.0,3 giờ trước,"Bán đất TẢ THANH OAI THANH TRÌ, VỊ TRÍ VÀNG SINH LỜI - 40m² - chỉ 2.9 tỷ
✅ Chủ đất là cô Hòa – cán bộ hưu trí ngành giáo dục, hiện đang sở hữu nhiều mảnh đất ở khu vực Thanh Trì. Với nhu cầu không sử dụng hết và muốn tái cơ cấu danh mục đầu tư, cô quyết định nhượng lại lô đất 40m² tại Tả Thanh Oai – một trong những điểm nóng tiềm năng tăng giá thời gian tới.
✅ Tọa lạc ngay trung tâm xã Tả Thanh Oai, vị trí quá đắc địa khi nằm gần chợ dân sinh, các trường học từ mầm non đến THCS, và chỉ vài phút tới bệnh viện 103. Khu vực đông dân cư, nhiều người tìm thuê và mua ở thực – rất thích hợp để đầu tư ngắn hạn, lướt sóng với tỷ suất lợi nhuận tốt.
✅ Đất vuông vắn, mặt bằng đẹp, dễ quy hoạch – sẵn sàng để xây dựng hoặc chờ tăng giá. Đặc biệt phù hợp với nhà đầu tư tìm kiếm sản phẩm ""xuống tiền là có lãi"".
👉 Với hơn 5 năm chuyên bất động sản khu vực Thanh Trì, TRƯƠNG BĐS không chỉ đơn thuần bán sản phẩm – chúng tôi đồng hành cùng nhà đầu tư trong từng quyết định, giúp quý khách chọn đúng – mua trúng – sinh lời nhanh.
💰 Đừng để tiền nằm yên trong ngân hàng! Mảnh đất Tả Thanh Oai này là “phép thử ngọt ngào” cho nhà đầu tư mới, và “viên ngọc sáng” với nhà đầu tư giàu kinh nghiệm.
📞 Gọi ngay TRƯƠNG BĐS – *** để xem đất thực tế và nhận tư vấn chiến lược đầu tư hiệu quả!",72500000.0,2.9,small,1_3b
176062139,132370995,"Cho thuê mặt bằng kinh doanh phố Chu Huy Mân, có vỉa hè. Giá 5tr",5000000,25.0,Quận Long Biên,Phường Việt Hưng,Hà Nội,"Văn phòng, Mặt bằng kinh doanh",3.0,1 giờ trước,"CHO THUÊ MẶT BẰNG BÁN NƯỚC, HOA QUẢ, CHU HUY MÂN, PHÚC ĐỒNG
• Vị trí gần ngày trường học nghề và du học sinh
• Diện tích : 25m2 + Sử dụng trước cửa vỉa hè rộng 25m2 
• Giá : 5 triệu/ tháng
• Nếu khách có nhu cầu thuê ở phía trong 1 phòng ngủ nữa giá cả mặt bằng là 6 triệu
• Phù hợp : Bán nước hoa quả, trà chanh, đồ ăn vặt
Liên hệ ngay để xem nhà trực tiếp!",200000.0,0.005,very_small,under_1b
176060707,132369724,o thuê nhà  Nguyên căn 5 Tầng - Phú Lãm - Hà Đông ( gần trường đại Học,8000000,32.0,Quận Hà Đông,Phường Phú Lãm,Hà Nội,Nhà ở,3.0,3 giờ trước,"Dự án: 
Thông tin chi tiết: Cthuê nhà  Nguyên căn 5 Tầng - Phú Lãm - Hà Đông ( gần trường đại Học Đại Nam . Đại học Điện Lực . Phố xốm .., ) 
Diện Tích : 33m2 x 5 Tầng 
     MÔ TẢ 
- Tầng 1: Thông sang + Bếp +wc
- Tầng 2 :  1 ngủ >1VS 
- Tầng 3 : 1 ngủ + wc
- Tầng 4 : 1ngủ + wc 
- Tầng 5 : phòng thờ + sân phơi 
 Nội thất có: Điều hòa , NL , giường , tủ , rèm cửa ...
Phù hợp kinh doanh online,  ở hộ gia đình  ... 
 giá cho thuê 8tr/ tháng
                  Thanh toán 3 cọc 1 
LH : ***",250000.0,0.008,small,under_1b
176062805,132371517,NHÀ ĐẸP- Trung tâm Quận Phố Hồng Mai 35m2 x5 tầng 4PN 9.8 tỷ,9800000000,35.0,Quận Hai Bà Trưng,Phường Bạch Mai,Hà Nội,Nhà ở,4.0,14 phút trước,"NHÀ ĐẸP- Trung tâm Quận Phố Hồng Mai 35m2 x5 tầng 4PN 9.8 tỷ
Mô tả:
- Ô tô đỗ cách nhà 10m. 
- Thiết kế:
+ T1: Khách, bếp.
+ T2,3,4,5 : Tầng 1 ngủ 1 wc.
- Sổ đỏ cất két giao dịch ngay.
Liên Hệ: *** - Giao dịch trực tiếp",280000000.0,9.8,small,5_10b
176061345,132370365,"BÁN NHÀ TỨ HIỆP, THANH TRÌ – 45M X 3 TẦNG, Ô TÔ ĐỖ CỬA, GIÁ HƠN 5 TỶ",5900000000,45.0,Huyện Thanh Trì,Xã Tứ Hiệp,Hà Nội,Nhà ở,3.0,2 giờ trước,"🔥 BÁN NHÀ TỨ HIỆP, THANH TRÌ – 45M X 3 TẦNG, NHÀ MỚI ĐẸP –  Ô TÔ ĐỖ CỬA 🔥

🏡 Căn nhà cực phù hợp cho gia đình mua ở lâu dài tại trung tâm Tứ Hiệp – khu vực dân cư đông đúc, an sinh tốt, tiện ích đầy đủ.

📍 Vị trí đẹp khu Tứ Hiệp,  ô tô đỗ cửa, gần sân vui chơi, trường mầm non Tứ Hiệp, chợ dân sinh và trung tâm hành chính Thanh Trì.

✨ Nhà mới đẹp, nội thất chỉn chu, khách mua về ở luôn
✨ Ngõ thông ô tô đỗ cửa, 30m ra ô tô tránh.
✨ Khu dân trí cao, yên tĩnh, ở cực thích

💎 Điểm cộng lớn khu vực nhiều cây xanh, hồ nước, tạo không gian sống cực kỳ dễ chịu hiếm gặp trong khu vực.

📕 Sổ đỏ đẹp, pháp lý chuẩn.

☎️ Hiệu BĐS Thổ cư - ***

#bannhatuhiep #bannhathanhtri #nhadeptuhiep #nhadatthanhtri #muabannhathanhtri #bdsthocu #nhatrungtamthanhtri #nhadepoalways",131111111.1111111,5.9,small,5_10b
175372622,131779389,ẢNH THẬT GIÁ THẬT - STUDIO FULL ĐỒ NGAY PHỐ TRỊNH VĂN BÔ CĐ FPT,4000000,28.0,Quận Nam Từ Liêm,Phường Xuân Phương,Hà Nội,Căn hộ/Chung cư,1.0,2 giờ trước,"Dự án: 
Thông tin chi tiết: 🏠 CẬP NHẬT NHÀ MỚI – KHAI TRƯƠNG CCMN

👉 Mã nhà: PT92
👉 Loại phòng: Studio
💰 Giá thuê: 4.000.000 


📍 Địa chỉ: Ngõ 173/35 Phương Canh, Nam Từ Liêm
✨ Nhà mới 100% – bóc seal – ở ngay

🛋 Nội thất full đồ:
Thang máy, điều hòa, nóng lạnh, tủ lạnh, tủ quần áo, bếp + hút mùi

💡 Chi phí dịch vụ:
⚡ Điện 4.000đ/số | 💧 Nước 35.000đ/khối
🏢 Dịch vụ chung 250.000đ/người/tháng (vệ sinh 50k + thang máy 50k + máy giặt 100k + wifi 50k)

📄 Hợp đồng: 6 – 12 tháng
✅ Không giới hạn người ở & xe
🚪 Không chung chủ – giờ giấc tự do

📞 Liên hệ xem phòng: Thu Phương",142857.14285714287,0.004,very_small,under_1b
172676157,129456707,Giảm 300tr nhà Trần Hoà-Oto 10m-NTsịn-50m*3T;MT4m;2N,2900000000,50.0,Quận Hoàng Mai,Phường Đại Kim,Hà Nội,Nhà ở,2.0,1 giờ trước,"SIÊU HOT ! GIẢM 300TRIỆU NHÀ DÂN XÂY ĐẸP TRẦN HOÀ, P. ĐẠI KIM-10M RA BÃI GỬI Ô TÔ-CÁCH PHỐ 60M-FULL NỘI THẤT CAO CẤP-50M * 3 TẦNG ; MẶT TIỀN 4M ; 2 NGỦ - Nhỉnh 2,5 tỷ

VỊ TRÍ:
Nhà chỉ cách phố Trần Hoà tầm 60m, cách bãi gửi ô tô khoảng 10m. Cạnh nhà là Trung tâm thể thao nhộn nhịp, khu ẩm thực sầm uất. Ngõ thông sang Định Công Hạ, Trịnh Đình Cửu, Vũ Tông Phan. Nằm trong khu đều xây cao tầng, đân trí cao, an ninh tốt.
MÔ TẢ:
Nhà dân xây khung cột chắc chắn, thiết kế hiện đại. Chủ nhà thân tặng toàn bộ nội thất hiện có : TV, tủ lạnh, điều hoà, máy giặt, hệ thống bếp đồng bộ, giường, tủ, bàn, ghế, đồ gia dụng. Nhà 3 tầng sáng, thoáng, ngõ trước nhà 2,5m. Có 2 phòng ngủ rộng, đầy đủ công năng, full nội thất. Hiện đang cho thuê 8 triệu/tháng.
PHÁP LÝ :
Nhà chưa sổ đỏ nhưng nguồn gốc rõ ràng. Không quy hoạch. Hợp đồng mua bán vi bằng, công chứng.
LIÊN HỆ :
PHAN HÙNG ĐỂ NGẮM SIÊU PHẨM HIẾM CÓ",58000000.0,2.9,small,1_3b
175969212,132291011,Bán nhà chính chủ mặt ngõ 214 trịnh đình cửu 2t giá 2.5ty 26m,2500000000,26.0,Quận Hoàng Mai,Phường Định Công,Hà Nội,Nhà ở,2.0,3 giờ trước,Nhà chính chủ ngõ 214 trịnh đình cửu tôi cần bán nhà 2 tầng 26m2 mt 4.2m tặng lại toàn bộ nội thất giá 2.5ty giao dịch nhanh về ở luôn cho người thiện chí,96153846.15384616,2.5,very_small,1_3b
176061033,132370245,"Cho thuê chung cư Học Viên Hậu Cần,Ngọc Thuỵ,84m,2pn,full nội thất mới",9000000,84.0,Quận Long Biên,Phường Ngọc Thụy,Hà Nội,Căn hộ/Chung cư,2.0,2 giờ trước,"🌹 CHO THUÊ CHUNG CƯ TẠI CHUNG CƯ HỌC VIỆN HẬU CẦN -  NGỌC THUỴ - 2PN, 2WC - NỘI THẤT ĐẦY ĐỦ - GẦN KHAI SƠN CITY, CẦU ĐÔNG TRÙ, CÔNG VIÊN KHAI SƠN!
+ Diện tích 84m.
Thiết kế : 2 phòng ngủ, 2WC. 
+ Nội thất: 2 điều hoà, 2 nóng lạnh, 2 bộ giường tủ, bàn ghế,Tủ bếp, bếp từ, hút mùi, tủ lạnh, máy giặt. 
+Giá: 9triệu/tháng. Đóng 3 cọc 1. HĐ lâu dài. 
+ Nhà mới xây sạch sẽ thoáng mát đón sáng tốt, không gian sống xanh yên tĩnh khu vực an ninh tốt.
+ Ngày nhận nhà: ngay. 
LH ngay để xem nhà trực tiếp",107142.85714285714,0.009,medium,under_1b
175386875,131791740,CHÍNH CHỦ BÁN NHÀ PHỐ ĐỊNH CÔNG THƯỢNG- 40M*4TẦNG- NGÕ NÔNG- GẦN PHỐ,9400000000,40.0,Quận Hoàng Mai,Phường Định Công,Hà Nội,Nhà ở,5.0,1 giờ trước,"Dự án: 
Thông tin chi tiết: • Diện tích: 40m
 • Thiết kế: 4 tầng , 5 phòng ngủ, đầy đủ công năng
 • Pháp lý: Sổ đỏ chính chủ, sẵn sàng giao dịch

Vị trí cực đẹp – trung tâm Định Công Thượng:
 • ngõ thông thoáng sáng tự nhiên
 • Ô tô lùi đỗ cửa vài bước ra mặt phố
 • Ngõ thông các tuyến đường lớn: Giải Phóng – Trần Hòa – Kim Giang – Vũ Tông Phan
 • Gần chợ, trường mầm non, cấp 1, cấp 2 – tiện ích không thiếu thứ gì
 • Khu dân cư an ninh tốt, an sinh đỉnh cao

Liên hệ: Em Huê – chuyên nhà đẹp khu vực Định Công để xem nhà trực tiếp.
Miễn phí tư vấn pháp lý – hỗ trợ nhiệt tình đến khi vào ở.",235000000.0,9.4,small,5_10b
175007477,131472200,Mời thuê nhà nguyên căn ngõ 189 đường hoàng hoa thám,14000000,36.0,Quận Ba Đình,Phường Ngọc Hà,Hà Nội,Nhà ở,3.0,1 giờ trước,"Dự án: 
Thông tin chi tiết: Mời thuê nhà nguyên căn Hoàng Hoa Thám

Gia đình cần cho thuê căn nhà 3 tầng, diện tích sàn 36m, Nhà có 3 phòng ngủ, 2 vệ sinh đầy đủ thiết bị: 3 điều hoà, máy giặt, nóng lạnh. Trước nhà có sân chung để xe máy. Ưu điểm lớn nhất là nhà rất thoáng, cả trước mặt và sườn một bên nhà thoáng đãng. Địa chỉ nhà ở ngõ 189 đường Hoàng Hoa Thám, phường Ngọc Hà. Liên hệ: chị Thanh",388888.8888888889,0.014,small,under_1b
176060838,132369865,"Cho thuê chung cư Ecohome Phúc Lợi, 70m, 2pn, tầng đẹp, full đồ ở ngay",7500000,70.0,Quận Long Biên,Phường Phúc Lợi,Hà Nội,Căn hộ/Chung cư,2.0,3 giờ trước,"CHO THUÊ CHUNG CƯ ECOHOME - PHÚC LỢI - 2PN , 2WC- FULL NỘI THẤT - TIỆN ÍCH NỘI KHU - CÓ SLOT Ô TÔ - GẦN BIG C LONG BIÊN , VINHOMES RIVERSIDE !
+ TK : 2PN , 1PK , 2WC , 2 logia. 
 + Nội thất : 3 điều hoà, Máy giặt , tivi  , tủ lạnh, bếp từ, máy hút mùi, 2 nóng lạnh , sofa , bàn ăn, giường, tủ quần áo, bàn trang điểm, sofa, tủ bếp, tủ giầy… 
HĐ trên 1 năm. 
+ Ưu tiên hộ  GĐ.
Lh ngay để xem nhà trực tiếp",107142.85714285714,0.0075,medium,under_1b
174870809,131352908,Ảnh thật nhà thật 100% - KHAI TRƯƠNG CCMN LẠC LONG QUÂN  - ÂU CƠ,6000000,30.0,Quận Tây Hồ,Phường Xuân La,Hà Nội,Phòng trọ,3.0,2 giờ trước,"🌿 CCMN FULL ĐỒ – ÂU CƠ, TÂY HỒ – NHIỀU LOẠI PHÒNG ĐẸP
📍 Ngõ 360 Âu Cơ, Tây Hồ, Hà Nội
📌 Gần Nhật Tân – Quảng An – Hồ Tây – Lotte Mall – khu sống đẹp, tiện đi lại
⏰ Tình trạng: trống nhiều phòng
✨ Thông tin nổi bật
✅ Full đồ: giường, đệm, điều hoà, nóng lạnh, tủ quần áo, tủ bếp trên dưới, kệ bếp, bồn rửa bát, tủ lạnh, máy giặt
✅ Có cả phòng đơn và 1 ngủ 1 khách
✅ Diện tích 28–30m2
✅ Khu vực Tây Hồ thoáng, ở tiện nghi, phù hợp người đi làm
💵 Dịch vụ: Điện 4.2k/số | Nước 35k/khối | Wifi 100k/phòng | Sạc xe điện 90k/xe | DVC 100k/người
📞 Liên hệ xem phòng: *** – Thu Phương",200000.0,0.006,very_small,under_1b
175953383,132277335,căn hộ mini đường Hàng Cháo gần HVTC Hà Nội,3500000,20.0,Quận Đống Đa,Phường Cát Linh,Hà Nội,Phòng trọ,3.0,3 giờ trước,"Dự án: 
Thông tin chi tiết: Căn hộ mini  tại số 10 ngõ 16 phố Hàng cháo, phường Cát Linh, quận Đống Đa, Hà Nội giờ giấc tự do, đầy đủ tiện nghi chỉ sách valy vào ở. Căn hộ chỉ cách Học viện Tài Chính 30m, Văn Miếu Quốc tử Giám 50m, bệnh viện Xanh pôn 50m, VPCP, các Đại Sứ Quán, Lăng Bác 200m…nội thất như hình không thiếu thứ gì camera an ninh 24/24, thẻ từ ra vào nhà và phòng, - thang máy, máy lạnh 2 chiều , tủ lạnh, ti vi, máy nước nóng , bếp từ, bát đũa …. Giá 3,5 tr / tháng khách có nhu cầu thuê vui lòng liên hệ điện thoại mình chính chủ nhé!
Rất vui mừng đón chào quí khách!",175000.0,0.0035,very_small,under_1b
176062017,132370904,"Cho thuê nhà Giang Biên, ô tô đỗ, vỉa hè, nhà mới, full đồ, kinh doanh",13000000,40.0,Quận Long Biên,Phường Giang Biên,Hà Nội,Nhà ở,4.0,1 giờ trước,"CHO THUÊ NHÀ NGUYÊN CĂN PHỐ PHẠM KHẮC QUẢNG - Ô TÔ ĐỖ CỬA - VỈA HÈ - 4PN - NỘI THẤT CƠ BẢN- Ở HỘ GIA ĐÌNH, VĂN PHÒNG, KINH DOANH - GẦN TRƯỜNG THCS CHU VĂN AN, TRƯỜNG, CHỢ!
+ Vị trí: Ô tô đỗ cửa, gần trường học (Giang Biên, Chu Văn An), UBND phường, trạm y tế, công viên, chợ…, giao thông thuận tiện, không khí thoáng mát.
+ TK: 
Tầng 1: thông sàn. 
Tầng 2: bếp, PN, WC. 
Tầng 3, 4: mỗi tầng 2PN, WC. 
Tầng 5: phòng thờ, sân phơi. 
+ Nội thất: 3 điều hoà, 1 nóng lạnh, 1 tủ lạnh, 1 giường, tủ bếp. 
+ Đóng 3 cọc 1. HĐ trên 1 năm. 
LH ngay để xem nhà trực tiếp",325000.0,0.013,small,under_1b
176061745,132370679,"Cho thuê vp phố Trần Duy Hưng,cầu giấy,hà nội,dtsd 130m2,sàn thông",23000000,130.0,Quận Cầu Giấy,Phường Trung Hoà,Hà Nội,"Văn phòng, Mặt bằng kinh doanh",3.0,2 giờ trước,"Cho thuê văn phòng phố Trần Duy Hưng,cầu giấy,hà nội,dtsd 130m2,sàn thông,giá 23tr/tháng 
-Tòa nhà gần cac khu trung tâm thương mại, gần siêu thị, gần trung kính, gần nguyễn chánh, gần lê văn lương 
-Diện tích sàn: 200m2 xây 10 tầng  Diện tích sử dụng: 160m2/tầng đã trừ thang máy,  Mặt tiền: 12m, tầng hầm  để xe, Có thang máy tốc độ cao, 01 thang bộ.
- Mỗi tầng có hệ thống điều hòa âm trần, hệ thống thông gió cấp đến các vị trí theo yêu cầu. 2 khu WC, 1 phòng kho, điện 3 pha, đường trước nhà rộng 10m2,có thể để ôtô, xe máy, xe tải 2,5 tấn đỗ thoải mái
-Phù hợp làm vp, vp đào tạo, các mô hình kinh doanh … 
-Hiện trống tầng 7,dtsd 130m2/sàn, thông sàn, giá 23tr/tháng ( chưa thuế và chưa bao gốm phí dv ) 
-Phí dịch vụ bao gồm  thang máy , bảo vệ, bảo trì thang máy,điện hành lang, 
-xe máy để dưới hầm , oto đỗ trước cửa free chỗ đỗ xe oto… 
",176923.07692307694,0.023,large,under_1b
176062190,132371038,"Nhà đẹp phố Lê Trọng Tấn, - Gần vành đai 2.5 - 30m2*5T - Ở ngay",7200000000,30.0,Quận Hoàng Mai,Phường Định Công,Hà Nội,Nhà ở,3.0,1 giờ trước,"Dự án: 
Thông tin chi tiết: Nhà đẹp phố Lê Trọng Tấn, - Gần vành đai 2.5 - 30m2*5T - Ở ngay

- Phố Lê Trọng Tấn - Hoàng Mai - Gần Vành Đai 2.5 – vị trí đẹp thuận tiện di chuyển
- Diện tích: 30m²
- Xây dựng 5 tầng kiên cố, thiết kế hiện đại
- Nhà đẹp, vào ở ngay
- Ngõ nông, thoáng, chỉ cách phố khoảng 50m
- Khu dân trí tốt, tiện ích đầy đủ quanh nhà
- Phù hợp gia đình trẻ cần nhà đẹp khu trung tâm hoặc mua giữ tiền 
- Sổ đỏ chính chủ, pháp lý rõ ràng

A/c quan tâm inbox em Hạnh Vân để xem nhà trực tiếp",240000000.0,7.2,very_small,5_10b
176062200,132371042,"Cho thuê tầng 1 + 2 phố An trạch,đống đa,dtsd 75m x 2 tầng + 1 hầm,TM,",42000000,130.0,Quận Đống Đa,Phường Cát Linh,Hà Nội,"Văn phòng, Mặt bằng kinh doanh",3.0,1 giờ trước,"Cho thuê tầng 1 + 2 phố An trạch,đống đa,hà nội,dtsd 75m x 2 tầng + 1 hầm,TM,giá 42tr/th
-Tòa nhà có dt 150m2 x 9 tầng, có hầm , có thang máy, đèn điện điều hòa âm trần, trần thạch cao, cửa kính, thiết bị chiếu sáng đầy đủ , có bảo vệ 24/24,hệ thống máy phát điện, hệ thống PCCC
- phù hợp làm văn phòng,siêu thị,nội thất, phòng khám,show room v.v 
-trống tầng 1 + 2 ( mbkd ), ( tầng 1 dtsd 55m2  + tầng 2  dtsd 75m2 ), giá 42tr/tháng 
-Phí dịch vụ gồm: điện hành lang, phí thang máy, bảo vệ, trông xe, vệ sinh chung tòa nhà 
-Xe máy miễn phí từ 5 – 20 xe máy dưới hầm 
",323076.92307692306,0.042,large,under_1b
176060596,132369635,nhà 4.5 tầng 3 pn rộng . oto đỗ cửa giá 6tr/1 tháng ngay choẹ phượng c,6000000,32.0,Huyện Chương Mỹ,Xã Phụng Châu,Hà Nội,Nhà ở,3.0,3 giờ trước,"Dự án: 
Thông tin chi tiết: T
Em chính chủ cho thuê Nhà nguyên căn xây mới 30m, 5 tầng, 3 ngủ, 4wc, 1 khách, 1 bếp, 1 phòng thờ, 1 sân phơi. 
Xung quanh tiện ích đầy đủ không thiếu thứ gì. Nhà đẹp thoáng mát hơn khách sạn 5 sao.
- Địa chỉ: Phượng Nghĩa, Phụng Châu, Chương Mỹ, Hà Nội.
- Nhà cách Ô tô đỗ 10m. Điện nước giá dân.
- Nhà cạnh UBND xã Phụng Châu.
- Cách chợ 100m. Cách trạm y tế 100m.
- Gần trường  mầm non, trường tiểu học, trường Trung học cơ sở.
- Cách trường Đại Học Sư phạm thể dục thể thao 900m
- Giá : 6  triệu/ 1 tháng. Đóng 3 cọc 1.
- Ưu tiên cho hộ gia đình thuê lâu dài. 
-Ac quan tâm vui lòng liên hệ sđt *** xem nhà và làm việc chính chủ",187500.0,0.006,small,under_1b
175584701,131962212,"Cho thuê căn hộ mặt phố Văn Khê,KĐT Văn Phú - vỉa hè 6m",3500000,30.0,Quận Hà Đông,Phường Kiến Hưng,Hà Nội,Phòng trọ,3.0,18 phút trước,"CHO THUÊ CĂN HỘ FULL NỘI THẤT 3,5 Triệu 
 Địa chỉ: Số 13 TT9, KĐT Văn Phú (gần tháp đồng hồ Văn Phú), Hà Đông, Hà Nội 
 Khu vực sầm uất, nhiều tiện ích, mặt đường chính tiện đường xe khách đi các tỉnh
 Nhà có thang máy
 Nội thất:
- Sàn gỗ
- Điều hòa, nóng lạnh, Tivi, Wifi, Truyền hình cáp
- Tủ bếp 
- Tủ lạnh
- Tủ quần áo
- Máy giặt chung
 GIỜ GIẤC THOẢI MÁI, KHÔNG CHUNG CHỦ
 HỆ THỐNG THANG THOÁT HIỂM ĐẦY ĐỦ, AN TOÀN
 KHÓA VÂN TAY
 CỬA SỔ, BAN CÔNG THOÁNG",116666.66666666667,0.0035,very_small,under_1b
176061127,132370148,"MBKD Thọ Lão, Lò Đúc 80m2",13000000,80.0,Quận Hai Bà Trưng,Phường Đống Mác,Hà Nội,"Văn phòng, Mặt bằng kinh doanh",3.0,2 giờ trước,"Dự án: 
Thông tin chi tiết: Cho thuê mặt bằng KD VP – Thọ Lão, Lò Đúc, Hai Bà Trưng

Toà nhà có thang máy, vị trí thuận tiện, gần trường học, chợ, khu trung tâm, giao thông đi lại dễ dàng.
 • Diện tích: 80m² / tầng
 • Thiết kế: Thông sàn, dễ bố trí
 • Phù hợp: Văn phòng, lớp học, spa, bán hàng online, kho hàng…

📞 Liên hệ: Quang",162500.0,0.013,medium,under_1b
176060992,132370025,GIÁ RẺ ! SỔ ĐỎ ! CHUNG CƯ H2 NGUYỄN TRÃI_THƯỢNG ĐÌNH_NGÃ TƯ SỞ,1450000000,52.0,Quận Thanh Xuân,Phường Thượng Đình,Hà Nội,Căn hộ/Chung cư,2.0,2 giờ trước,"Chính chủ - bán chung cư giá rẻ H2 Nguyễn Trãi - Thượng Đình - Ngã Tư Sở - Thanh Xuân

PCCC hiện đại theo tiêu chuẩn. Full nội thất.

Căn hộ gần nhiều trường học - siêu thị - chợ - đầy đủ tiện nghi - nội thất cơ bản đầy đủ.

Tòa nhà thiết kế tầng 1 để xe, có đầy đủ hệ thống phòng cháy chữa cháy tự động, an ninh tòa nhà bảo vệ chuyên nghiệp.

Sổ hồng sở hữu vĩnh viễn, căn hộ thiết kế 2 phòng ngủ đẹp.

Liên hệ trực tiếp Trường chủ đầu tư xây dựng để mua nhà giá gốc ***Đã sao chép.

Add zalo để nhận video căn hộ. (Lưu ý miễn môi giới trung gian).",27884615.384615384,1.45,small,1_3b
